Link,Image,Tên nhà hàng,Loại hình,Phong cách món ăn,Đối tượng phù hợp,Đánh giá trung bình,Tổng số bình luận,Bình luận tuyệt vời,Bình luận khá tốt,Bình luận trung bình,Bình luận kém,Điểm không gian,Điểm vị trí,Điểm chất lượng,Điểm phục vụ,Điểm giá cả,Đường,Quận,Thành phố,Giờ mở cửa,Khoảng giá,Restaurant ID
https://www.foody.vn/ha-noi/gia-bao-bakery-nguyen-trai,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbjhvfy6s4bbc@resize_ss576x330,Gia Bảo Bakery - Nguyễn Trãi,Tiệm bánh,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",6.9,4,0,2,2,0,6.5,7.0,6.5,7.3,7.0,328 Nguyễn Trãi,Quận Thanh Xuân,Hà Nội,09:00 - 21:00,20.000đ - 500.000đ,1055
https://www.foody.vn/ha-noi/banh-sinh-nhat-kim-dung,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdubdp9xe5541@resize_ss576x330,Bánh Sinh Nhật Kim Dung,Tiệm bánh,Món Việt,"Sinh viên, Gia đình, Nhóm hội",4.2,6,0,2,1,3,4.3,4.2,4.0,4.5,4.2,"51 Hồ Tùng Mậu, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,06:00 - 22:00,100.000đ - 300.000đ,335
https://www.foody.vn/ha-noi/minh-quang-banh-mi-banh-ngot,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwg44uzetd5nac@resize_ss576x330,Minh Quang - Bánh Mì & Bánh Ngọt,Tiệm bánh,Món Việt,"Gia đình, Nhóm hội",7.0,4,0,3,1,0,6.5,7.5,6.8,6.8,7.5,"4 Nguyễn Văn Trỗi, P. Mộ Lao",Quận Hà Đông,Hà Nội,06:30 - 22:00,5.000đ - 150.000đ,1675
https://www.foody.vn/ha-noi/phong-huy-tiem-banh-kem,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwa7pfgu0zq184@resize_ss576x330,Phong Huy - Tiệm Bánh Kem,Tiệm bánh,Món Việt,"Cặp đôi, Gia đình, Nhóm hội",4.8,6,1,1,1,3,4.8,5.5,4.0,5.0,4.8,"124 Định Công Thượng, P. Định Công",Quận Hoàng Mai,Hà Nội,07:00 - 22:00,15.000đ - 40.000đ,2014
https://www.foody.vn/ha-noi/zumil-baker,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhjm47m9qzd24@resize_ss576x330,Zumil Baker - Shop Online,Tiệm bánh,Món Việt,"Sinh viên, Gia đình, Giới văn phòng",7.5,4,1,2,1,0,6.8,7.0,7.5,8.5,7.5,"428C Lạc Long Quân, P. Nhật Tân",Quận Tây Hồ,Hà Nội,08:00 - 17:00,80.000đ - 500.000đ,2906
https://www.foody.vn/ha-noi/banh-gao-wolmi-kdt-nam-trung-yen,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfk0mkklexl79@resize_ss576x330,Wolmi - Món Ăn Hàn Quốc,Tiệm bánh,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",10.0,3,3,0,0,0,10.0,10.0,10.0,10.0,10.0,"16 Khu B, Ô A10 KĐT Mới Nam Trung Yên (16B Ngõ 148 Nguyễn Chánh), P. Yên Hòa",Quận Cầu Giấy,Hà Nội,08:00 - 20:00,20.000đ - 50.000đ,2826
https://www.foody.vn/ha-noi/vinh-thanh-bakery-cau-go,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbfhc2oortl8b@resize_ss576x330,Vinh Thành Bakery - Cầu Gỗ,Tiệm bánh,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",6.9,4,0,1,3,0,5.8,7.5,7.5,6.8,6.8,56 Cầu Gỗ,Quận Hoàn Kiếm,Hà Nội,07:00 - 21:30,5.000đ - 500.000đ,2777
https://www.foody.vn/ha-noi/phat-dat-bakery,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwesyxzxsgyjf9@resize_ss576x330,Phát Đạt Bakery,Tiệm bánh,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",7.4,4,0,4,0,0,6.8,7.5,7.0,7.0,8.5,N5-6 Tập Thể Nguyễn Công Trứ,Quận Hai Bà Trưng,Hà Nội,06:00 - 18:00,2.000đ - 10.000đ,2017
https://www.foody.vn/ha-noi/thu-phuong-banh-ngot-phap,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgctwp2yeahcc@resize_ss576x330,Thu Phương - Bánh Ngọt Pháp,Tiệm bánh,Quốc tế,"Gia đình, Nhóm hội, Giới văn phòng",8.5,3,2,0,1,0,8.0,8.3,9.7,8.0,8.3,"225 Định Công, P. Định Công",Quận Hoàng Mai,Hà Nội,08:00 - 23:00,20.000đ - 300.000đ,2461
https://www.foody.vn/ha-noi/bep-me-pun-banh-sinh-nhat-banh-gato-banh-kem-bakery,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw956fugzizda8@resize_ss576x330,"Bếp Mẹ Pun - Bánh Sinh Nhật, Bánh Gato, Bánh Kem & Bakery",Tiệm bánh,Món Việt,,10.0,4,4,0,0,0,10.0,10.0,10.0,10.0,10.0,32C Ngõ 86 Ngọc Thuỵ,Quận Long Biên,Hà Nội,07:00 - 23:00,55.000đ - 220.000đ,534
https://www.foody.vn/ha-noi/cakehouse-bakery-coffee-thi-tran-tram-troi,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw99u8t6ost7ec@resize_ss576x330,CakeHouse Bakery & Coffee - Thị Trấn Trạm Trôi,"Café/Dessert, Tiệm bánh",Món Việt,"Cặp đôi, Gia đình, Nhóm hội",7.6,3,0,2,1,0,9.3,5.7,8.3,6.7,8.0,"Khu 6, Thị Trấn Trạm Trôi",Huyện Hoài Đức,Hà Nội,07:00 - 22:00,20.000đ - 250.000đ,578
https://www.foody.vn/ha-noi/bep-keto-lowcard-hoang-van-thai,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu8pch874xw53@resize_ss576x330,Bếp Keto Lowcarb - Hoàng Văn Thái,Tiệm bánh,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",8.3,3,1,2,0,0,8.0,8.3,8.3,9.3,7.3,3 Ngách 108 Ngõ 93 Hoàng Văn Thái,Quận Thanh Xuân,Hà Nội,09:00 - 17:00,40.000đ - 100.000đ,527
https://www.foody.vn/ha-noi/paris-kitchen-hai-ba-trung,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9xq7ubutax16@resize_ss576x330,Paris Kitchen - Hai Bà Trưng,Tiệm bánh,Quốc tế,"Gia đình, Nhóm hội, Giới văn phòng",7.3,3,1,1,1,0,7.7,7.7,7.7,7.0,6.7,"55B Hai Bà Trưng, P. Cửa Nam",Quận Hoàn Kiếm,Hà Nội,08:30 - 21:00,30.000đ - 400.000đ,1995
https://www.foody.vn/ha-noi/huyen-ngan-bakery,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8wmdpzyndncc@resize_ss576x330,Huyền Ngân Bakery,Tiệm bánh,Hà Nội,,6.4,4,0,3,0,1,5.8,6.8,5.5,6.3,7.8,36 Lê Lợi,Quận Hà Đông,Hà Nội,07:00 - 21:00,10.000đ - 220.000đ,1237
https://www.foody.vn/ha-noi/goc-bep-ngoc-linh-banh-ngot-handmade,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9zqv3ar74pea@resize_ss576x330,Góc Bếp Ngọc Linh - Bánh Ngọt Handmade,Tiệm bánh,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",1.6,13,0,0,1,12,1.6,1.8,1.5,1.9,1.5,"17 Ngõ 180/90 Nam Dư, P. Lĩnh Nam",Quận Hoàng Mai,Hà Nội,08:00 - 21:00,25.000đ - 150.000đ,1143
https://www.foody.vn/ha-noi/contigo-patisserie,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9fc8acg8gpbd@resize_ss576x330,Contigo Pâtisserie,Tiệm bánh,Món Á,"Cặp đôi, Gia đình, Nhóm hội",8.1,3,2,0,1,0,8.0,8.0,8.3,8.3,8.0,81 Hoàng Ngân,Quận Thanh Xuân,Hà Nội,09:00 - 22:00,50.000đ - 200.000đ,761
https://www.foody.vn/ha-noi/banh-ngot-phap-dao-duy-tu,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw95olzplujd8a@resize_ss576x330,Bánh Ngọt Pháp - Đào Duy Từ,Tiệm bánh,Món Việt,Gia đình,7.8,3,0,3,0,0,6.7,7.0,8.7,8.0,8.7,23 Đào Duy Từ,Quận Hoàn Kiếm,Hà Nội,08:00 - 22:30,20.000đ - 300.000đ,326
https://www.foody.vn/ha-noi/bread-factory-xuong-banh-mi-tuoi,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8klnbp0rtna3@resize_ss576x330,Bread Factory - Xưởng Bánh Mì Tươi,Tiệm bánh,Món Việt,"Sinh viên, Gia đình, Giới văn phòng",8.6,2,1,1,0,0,8.5,7.5,10.0,9.5,7.5,"Tầng 1 Keangnam Landmark, 72 Phạm Hùng",Quận Nam Từ Liêm,Hà Nội,10:00 - 19:00,20.000đ - 400.000đ,148
https://www.foody.vn/ha-noi/the-bakery-hilton-hanoi-opera-hotel,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8yi7hip3a109@resize_ss576x330,The Bakery - Hilton Hanoi Opera Hotel,Tiệm bánh,Quốc tế,"Cặp đôi, Gia đình, Nhóm hội",7.2,3,0,2,1,0,7.3,7.7,8.0,7.3,5.7,"Hilton Hanoi Opera Hotel, 1 Lê Thánh Tông",Quận Hoàn Kiếm,Hà Nội,07:00 - 21:00,50.000đ - 500.000đ,2419
https://www.foody.vn/ha-noi/loc-nguyen-banh-ngot-phap,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8s8guf3b2zcb@resize_ss576x330,Lộc Nguyễn - Bánh Ngọt Pháp,Tiệm bánh,Món Việt,Gia đình,6.9,3,0,1,2,0,6.7,6.3,7.7,7.3,6.3,3/91 Cầu Diễn,Quận Bắc Từ Liêm,Hà Nội,09:00 - 21:30,50.000đ - 400.000đ,1618
https://www.foody.vn/ha-noi/apple-bakery,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8wvei2nba14c@resize_ss576x330,Apple Bakery,Tiệm bánh,Món Việt,"Sinh viên, Gia đình, Nhóm hội",7.1,3,0,2,1,0,6.3,7.0,7.3,7.0,8.0,"131 Pháo Đài Láng, P. Láng Thượng",Quận Đống Đa,Hà Nội,08:00 - 23:00,30.000đ - 330.000đ,65
https://www.foody.vn/ha-noi/banh-mi-v-hoang-cau,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwavz3m5ktzva2@resize_ss576x330,Bánh mì V+ - Hoàng Cầu,Tiệm bánh,Món Việt,"Gia đình, Giới văn phòng",5.2,4,1,1,0,2,4.5,5.3,5.0,5.5,5.5,"48 Ngõ 34 Hoàng Cầu, P. Ô Chợ Dừa",Quận Đống Đa,Hà Nội,09:00 - 22:00,15.000đ - 40.000đ,381
https://www.foody.vn/ha-noi/anh-minh-bakery-pham-ngoc-thach,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwghktlyveu152@resize_ss576x330,Anh Minh Bakery - Phạm Ngọc Thạch,Tiệm bánh,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",7.4,3,0,3,0,0,6.7,7.3,8.3,7.0,7.7,"Phạm Ngọc Thạch, P. Phương Liên",Quận Đống Đa,Hà Nội,06:00 - 21:00,10.000đ - 300.000đ,57
https://www.foody.vn/ha-noi/adela-bakery,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwb7sisrntuj02@resize_ss576x330,Adela Bakery,Tiệm bánh,Món Việt,"Sinh viên, Gia đình, Giới văn phòng",7.6,3,0,2,1,0,8.0,6.3,7.7,8.0,8.0,"Kiốt 8, Toà Nhà HH1C, KĐT Linh Đàm",Quận Hoàng Mai,Hà Nội,06:30 - 22:00,30.000đ - 49.000đ,17
https://www.foody.vn/ha-noi/adela-bakery-an-binh-city,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhmwska4fkrf9@resize_ss576x330,Adela Bakery - An Bình City,Tiệm bánh,Quốc tế,"Cặp đôi, Nhóm hội, Giới văn phòng",7.1,2,0,2,0,0,6.5,7.5,7.0,7.0,7.5,"Tòa A7, An Bình City, 232 Phạm Văn Đồng, P. Cổ Nhuế 1",Quận Bắc Từ Liêm,Hà Nội,06:30 - 22:30,12.000đ - 350.000đ,18
https://www.foody.vn/ha-noi/adela-bakery-tran-nhan-tong,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwg43r2p7tnd99@resize_ss576x330,Adela Bakery - Trần Nhân Tông,Tiệm bánh,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",9.0,1,1,0,0,0,8.0,8.0,10.0,10.0,9.0,21 Trần Nhân Tông,Quận Hai Bà Trưng,Hà Nội,06:30 - 22:30,10.000đ - 55.000đ,20
https://www.foody.vn/ha-noi/adela-bakery-to-hieu,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbdoyj24ul713@resize_ss576x330,Adela Bakery - Tô Hiệu,Tiệm bánh,Món Việt,"Cặp đôi, Nhóm hội, Giới văn phòng",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"Chung Cư CT2 Xuân Mai, Tô Hiệu",Quận Hà Đông,Hà Nội,06:30 - 23:00,39.000đ - 150.000đ,21
https://www.foody.vn/ha-noi/adela-bakery-the-manor,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwg1rkkry0gr3f@resize_ss576x330,Adela Bakery - The Manor,Tiệm bánh,Món Việt,"Cặp đôi, Gia đình, Nhóm hội",8.2,1,0,1,0,0,7.0,7.0,8.0,10.0,9.0,B013B Tháp The Manor Mễ Trì,Quận Nam Từ Liêm,Hà Nội,09:00 - 22:00,10.000đ - 100.000đ,19
https://www.foody.vn/ha-noi/bao-tram-bakery,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw95682s8lazc7@resize_ss576x330,Bảo Trâm Bakery,Tiệm bánh,Pháp,,7.0,3,0,2,1,0,7.0,6.7,7.7,7.0,6.7,"123 Nguyễn Hữu Thọ, P. Đại Kim",Quận Hoàng Mai,Hà Nội,08:30 - 21:00,10.000đ - 110.000đ,508
https://www.foody.vn/ha-noi/suncake-banh-nuong-dai-loan,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8kyiapmu3d43@resize_ss576x330,Suncake - Bánh Nướng Đài Loan,Tiệm bánh,Món Việt,"Cặp đôi, Gia đình, Nhóm hội",8.9,2,1,1,0,0,8.5,8.5,9.0,9.0,9.5,22 Dốc Thọ Lão,Quận Hai Bà Trưng,Hà Nội,08:00 - 21:00,15.000đ - 30.000đ,2333
https://www.foody.vn/ha-noi/bep-cua-hue-banh-thach-rau-cau-3d-nghe-thuat-thinh-liet,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwd423xk295l37@resize_ss576x330,Bếp Của Huệ - Bánh Thạch Rau Câu 3D Nghệ Thuật - Thịnh Liệt,Tiệm bánh,Đặc biệt,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Giới Manager, Khách du lịch, Trẻ em",10.0,2,2,0,0,0,10.0,10.0,10.0,10.0,10.0,"89 Thịnh Liệt, P. Thịnh Liệt",Quận Hoàng Mai,Hà Nội,09:00 - 22:00,,520
https://www.foody.vn/ha-noi/bong-lan-trung-muoi-sukem-banh-sinh-nhat-tiem-banh-huong-pho,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu94tu2m2l584@resize_ss576x330,"Bông Lan Trứng Muối, Sukem & Bánh Sinh Nhật - Tiệm Bánh Hương Phố",Tiệm bánh,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",6.7,3,1,1,0,1,7.0,7.0,7.0,7.0,5.7,"14 Nhân Hòa, P. Nhân Chính",Quận Thanh Xuân,Hà Nội,09:00 - 22:00,30.000đ - 80.000đ,410
https://www.foody.vn/ha-noi/thai-binh-bakery,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwaiwyhxilej9e@resize_ss576x330,Thái Bình Bakery,Tiệm bánh,Quốc tế,"Gia đình, Nhóm hội",8.9,2,1,1,0,0,8.5,8.5,9.0,9.0,9.5,"130 Khương Trung, P. Khương Trung",Quận Thanh Xuân,Hà Nội,06:00 - 22:00,30.000đ - 50.000đ,2471
https://www.foody.vn/ha-noi/ngoc-pao-tiem-banh-bao-tuoi-35-nguyen-an-ninh,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwf0tdg0yorf60@resize_ss576x330,Ngọc Pao - Tiệm Bánh Bao Tươi - 35 Nguyễn An Ninh,"Ăn vặt/vỉa hè, Tiệm bánh",Món Miền Nam,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Giới Manager, Khách du lịch, Trẻ em",10.0,2,2,0,0,0,10.0,10.0,10.0,10.0,10.0,Số 8 K1 ngõ 35 Nguyễn An Ninh,Quận Hoàng Mai,Hà Nội,07:00 - 22:00,,1844
https://www.foody.vn/ha-noi/o-food-viet-nam-original-organic,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8f0f7xw2jffa@resize_ss576x330,O'Food Việt Nam- Original & Organic,Tiệm bánh,Món Á,"Cặp đôi, Gia đình, Nhóm hội",8.5,2,1,1,0,0,6.5,9.0,9.0,9.0,9.0,"12 Ngõ 192 Thái Thịnh, P. Láng Hạ",Quận Đống Đa,Hà Nội,09:00 - 21:00,50.000đ - 100.000đ,1951
https://www.foody.vn/ha-noi/huong-trang-banh-ngot,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbhldnuod0b2d@resize_ss576x330,Hương Trang - Bánh Ngọt,Tiệm bánh,Món Việt,"Sinh viên, Gia đình, Giới văn phòng",7.8,2,0,2,0,0,6.0,8.5,8.0,7.5,9.0,11 Thanh Hà,Quận Hoàn Kiếm,Hà Nội,07:30 - 21:30,15.000đ - 200.000đ,1257
https://www.foody.vn/ha-noi/hong-ninh-banh-com-ha-noi,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwa2bcyrvy6za0@resize_ss576x330,Hồng Ninh - Bánh Cốm Hà Nội,Tiệm bánh,Món Việt,"Sinh viên, Gia đình, Trẻ em",8.6,2,1,1,0,0,8.5,9.0,8.5,8.5,8.5,"79A Hàng Than, P. Quán Thánh",Quận Ba Đình,Hà Nội,08:00 - 22:00,5.000đ - 200.000đ,1284
https://www.foody.vn/ha-noi/banh-mi-hoa-cuc-harrys-brioche-bakery-12-chinh-kinh.5frxb1,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwg1q8qa034r95@resize_ss576x330,Bánh Mì Hoa Cúc Harrys Brioche Bakery - 12 Chính Kinh,Tiệm bánh,Pháp,,10.0,2,2,0,0,0,10.0,10.0,10.0,10.0,10.0,"120/12 Chính Kinh, P. Nhân Chính",Quận Thanh Xuân,Hà Nội,06:00 - 22:00,,268
https://www.foody.vn/ha-noi/hanu-bakery,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwapmyb8txazd2@resize_ss576x330,Hanu Bakery,Tiệm bánh,Món Bắc,"Sinh viên, Cặp đôi, Nhóm hội",7.8,2,1,0,1,0,8.5,7.5,8.0,8.0,7.0,"Nhà Ăn Sinh Viên ĐH Hà Nội, Km9, Nguyễn Trãi",Quận Thanh Xuân,Hà Nội,06:30 - 21:00,3.000đ - 20.000đ,1176
https://www.foody.vn/ha-noi/tien-dat-bakery-banh-ngot-phap,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbxh86eoqfv82@resize_ss576x330,Tiến Đạt Bakery - Bánh Ngọt Pháp,Tiệm bánh,Món Việt,"Sinh viên, Gia đình, Giới văn phòng",5.5,3,0,0,2,1,5.7,6.0,5.3,6.3,4.3,"87 Xuân La, P. Xuân La",Quận Tây Hồ,Hà Nội,07:30 - 21:30,20.000đ - 300.000đ,2519
https://www.foody.vn/ha-noi/tre-quan-banh-bao-nong,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw92nx99f4kb8c@resize_ss576x330,Tre Quán - Bánh Bao Nóng,"Ăn vặt/vỉa hè, Dịch vụ - Mua sắm, Tiệm bánh",Món Việt,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội",8.0,2,1,1,0,0,6.0,8.0,9.0,8.5,8.5,Vạn Phúc,Quận Hà Đông,Hà Nội,05:00 - 11:00,5.000đ - 10.000đ,2589
https://www.foody.vn/ha-noi/banh-mi-nhu-lan-my-dinh,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9tul3fxhi393@resize_ss576x330,Bánh Mì Như Lan - Mỹ Đình,Tiệm bánh,Món Việt,"Sinh viên, Gia đình",8.4,2,1,0,1,0,9.0,7.5,8.5,8.5,8.5,58 Mỹ Đình,Quận Nam Từ Liêm,Hà Nội,06:30 - 21:00,15.000đ - 30.000đ,277
https://www.foody.vn/ha-noi/banh-trung-thu-binh-chung,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwags4vmqs4915@resize_ss576x330,Bánh Trung Thu Bình Chung,Tiệm bánh,Món Việt,"Cặp đôi, Gia đình, Nhóm hội",8.3,2,1,0,1,0,8.5,8.0,8.0,8.5,8.5,103 Xuân Đỉnh,Quận Bắc Từ Liêm,Hà Nội,09:00 - 21:00,50.000đ - 300.000đ,354
https://www.foody.vn/ha-noi/paparoti-linh-dam,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhhtr3t1a6xd5@resize_ss576x330,Paparoti - Big C Thăng Long,Tiệm bánh,Malaysia,"Gia đình, Nhóm hội, Giới văn phòng",6.6,2,1,0,0,1,6.0,5.5,7.0,7.0,7.5,"Tầng 1, Ki Ốt 16, Big C Thăng Long, 222 Trần Duy Hưng (Cạnh Cổng Ra Xe Máy)",Quận Cầu Giấy,Hà Nội,08:00 - 22:00,14.000đ - 14.000đ,1976
https://www.foody.vn/ha-noi/mesa-bakery,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9smdhn1vq31c@resize_ss576x330,Mesa Bakery,"Café/Dessert, Tiệm bánh",Quốc tế,"Gia đình, Giới văn phòng",7.4,2,0,2,0,0,7.5,8.0,8.0,6.0,7.5,110 Thái Thịnh,Quận Đống Đa,Hà Nội,09:00 - 22:00,5.000đ - 300.000đ,1662
https://www.foody.vn/ha-noi/banh-mi-quynh-huong,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwar2fqihot740@resize_ss576x330,Bánh Mì Quỳnh Hương,Tiệm bánh,Món Việt,"Sinh viên, Gia đình, Giới văn phòng",7.8,2,0,2,0,0,6.0,7.5,8.5,8.0,9.0,"143 Giáp Bát, P. Giáp Bát",Quận Hoàng Mai,Hà Nội,06:00 - 22:00,3.000đ - 20.000đ,295
https://www.foody.vn/ha-noi/phuong-soat-banh-trung-thu-co-truyen,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwexxq8z47h7c2@resize_ss576x330,Phương Soát - Bánh Trung Thu Cổ Truyền,Tiệm bánh,Món Việt,"Gia đình, Giới văn phòng",7.3,2,0,2,0,0,7.0,8.0,7.5,7.0,7.0,75 Hàng Chiếu,Quận Hoàn Kiếm,Hà Nội,09:00 - 20:00,50.000đ - 70.000đ,2039
https://www.foody.vn/ha-noi/sumy-cake-banh-ngot-banh-sinh-nhat,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdly7hgfm570d@resize_ss576x330,Sumy Cake - Bánh Ngọt & Bánh Sinh Nhật,Tiệm bánh,Món Việt,"Cặp đôi, Gia đình, Nhóm hội",6.5,2,0,0,2,0,6.5,6.5,6.5,6.0,7.0,"67 Lô 5 Đền Lừ 2, P. Hoàng Văn Thụ",Quận Hoàng Mai,Hà Nội,08:00 - 21:00,20.000đ - 250.000đ,2332
https://www.foody.vn/ha-noi/hoai-anh-banh-mi-banh-ngot,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhxreb4glp773@resize_ss576x330,Hoài Anh - Bánh Mì & Bánh Ngọt,Tiệm bánh,Món Việt,"Gia đình, Giới văn phòng",6.9,2,0,1,1,0,6.0,7.0,7.0,7.0,7.5,48 Ao Sen,Quận Hà Đông,Hà Nội,06:00 - 21:00,5.000đ - 50.000đ,1227
https://www.foody.vn/ha-noi/gia-khanh-bakery,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh2k9en5n1501@resize_ss576x330,Gia Khánh Bakery,Tiệm bánh,Món Việt,"Gia đình, Giới văn phòng",7.1,2,0,1,1,0,7.5,7.5,5.5,7.0,8.0,76 Phố Xổm,Quận Hà Đông,Hà Nội,06:00 - 23:00,20.000đ - 200.000đ,1057
https://www.foody.vn/ha-noi/quay-banh-mi-ho-guom-plaza,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdgre13p2vv84@resize_ss576x330,Quầy Bánh Mì - Hồ Gươm Plaza,Tiệm bánh,Quốc tế,"Gia đình, Giới văn phòng",7.3,2,0,2,0,0,7.0,7.0,7.5,7.0,8.0,"Tầng 2, Big C, Hồ Gươm Plaza, 110 Trần Phú",Quận Hà Đông,Hà Nội,10:00 - 22:00,5.000đ - 300.000đ,2198
https://www.foody.vn/ha-noi/banh-trung-thu-dinh-ty,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8e8ihy6h235e@resize_ss576x330,Bánh Trung Thu Đinh Tỵ,Tiệm bánh,Hà Nội,"Gia đình, Nhóm hội, Giới văn phòng",6.7,2,0,1,1,0,7.0,7.0,5.5,7.0,7.0,48 Ngõ 46 Xuân Đỉnh (Ngõ Hà),Quận Bắc Từ Liêm,Hà Nội,09:00 - 21:00,25.000đ - 50.000đ,356
https://www.foody.vn/ha-noi/sheraton-hanoi-mooncake-sheraton-hanoi-hotel,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgsn3n2wezf08@resize_ss576x330,Sheraton Hanoi Mooncake - Sheraton Hanoi Hotel,Tiệm bánh,Món Việt,"Cặp đôi, Gia đình, Giới văn phòng",5.3,3,0,0,1,0,5.0,5.0,6.7,5.0,5.0,"Lobby Lounge, Sảnh Khách Sạn Sheraton Hanoi, K5 Nghi Tàm, 11 Xuân Diệu, P. Quảng An",Quận Tây Hồ,Hà Nội,09:00 - 19:00,50.000đ - 500.000đ,2262
https://www.foody.vn/ha-noi/nghiem-bakery-au-co,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwcyyeh1xvbv7e@resize_ss576x330,Nghiêm Bakery - Âu Cơ,Tiệm bánh,Món Việt,"Sinh viên, Gia đình, Giới văn phòng",7.9,2,0,2,0,0,7.0,8.5,8.5,7.5,8.0,"98 Âu Cơ, P. Tứ Liên",Quận Tây Hồ,Hà Nội,06:30 - 22:00,20.000đ - 100.000đ,1821
https://www.foody.vn/ha-noi/tung-cafe-nuoc-ep-banh-ngot-phap,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfc0x4zhdjv2b@resize_ss576x330,Tùng Cafe - Nước Ép & Bánh Ngọt Pháp,Tiệm bánh,Quốc tế,"Cặp đôi, Nhóm hội",6.2,2,0,1,0,1,6.0,6.5,5.5,6.5,6.5,66B Ngõ Núi Trúc,Quận Ba Đình,Hà Nội,07:30 - 19:30,35.000đ - 70.000đ,2735
https://www.foody.vn/ha-noi/long-phuong-bakery-son-tay,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbnoq6eyqxlc2@resize_ss576x330,Long Phương Bakery - Sơn Tây,Tiệm bánh,Món Việt,Gia đình,6.7,2,0,1,1,0,7.0,7.5,6.0,6.0,7.0,21 Sơn Tây,Quận Ba Đình,Hà Nội,08:00 - 22:00,20.000đ - 300.000đ,1531
